order_id,merchant_id,confirm_time,true_kpt,rider_arrival_time,restaurent_load,for_time,order_time
1023,8,1772365863.00,1332.00,1772367250.00,0.72,1772367338.65,1124.00
1981,42,1772365874.00,1737.00,1772367635.00,0.41,1772367686.45,1124.00
2446,87,1772365882.00,1245.00,1772367137.00,0.48,1772367197.45,1124.00
3111,160,1772365932.00,1514.00,1772367744.00,0.49,1772367529.40,1125.00
2360,112,1772365950.00,1620.00,1772367776.00,0.52,1772367840.41,1125.00
2860,25,1772365951.00,1788.00,1772367965.00,0.63,1772367832.84,1125.00
4050,166,1772365952.00,1844.00,1772368080.00,1.15,1772367962.12,1125.00
316,120,1772365986.00,2015.00,1772368103.00,1.08,1772368148.96,1126.00
1028,154,1772365999.00,1991.00,1772367891.00,1.10,1772368025.61,1126.00
90,159,1772366004.00,1620.00,1772367740.00,0.26,1772367669.44,1126.00
3699,189,1772366043.00,1882.00,1772367821.00,1.10,1772368068.48,1127.00
4377,37,1772366047.00,2034.00,1772368296.00,1.12,1772368433.13,1127.00
2700,46,1772366056.00,1400.00,1772367582.00,0.21,1772367609.81,1127.00
959,165,1772366059.00,1907.00,1772368073.00,0.89,1772368085.16,1127.00
803,102,1772366072.00,1505.00,1772367736.00,0.55,1772367804.73,1127.00
1985,129,1772366077.00,1788.00,1772367751.00,0.97,1772367869.29,1127.00
2167,118,1772366078.00,1538.00,1772367571.00,0.91,1772367747.96,1127.00
685,98,1772366090.00,1780.00,1772367916.00,0.82,1772368017.13,1127.00
3943,199,1772366109.00,1667.00,1772367826.00,1.13,1772367964.21,1128.00
2556,40,1772366133.00,2171.00,1772368575.00,1.20,1772368467.48,1128.00
1024,4,1772366140.00,1644.00,1772367839.00,0.91,1772367907.72,1128.00
3771,177,1772366145.00,1716.00,1772368055.00,1.21,1772368201.97,1128.00
3957,105,1772366194.00,1561.00,1772367900.00,0.64,1772367978.69,1129.00
966,105,1772366228.00,1738.00,1772368151.00,0.75,1772368085.48,1130.00
169,68,1772366310.00,1445.00,1772367996.00,0.51,1772368058.97,1131.00
416,8,1772366330.00,1624.00,1772367942.00,0.99,1772368100.80,1131.00
124,86,1772366334.00,1417.00,1772367672.00,0.56,1772367836.96,1131.00
585,138,1772366355.00,1406.00,1772367886.00,0.23,1772367916.33,1132.00
370,84,1772366373.00,1804.00,1772368231.00,1.19,1772368375.45,1132.00
888,53,1772366374.00,1863.00,1772368288.00,0.90,1772368364.36,1132.00
1716,108,1772366379.00,1426.00,1772367690.00,0.67,1772367772.53,1132.00
369,89,1772366389.00,1251.00,1772367648.00,0.50,1772367716.36,1132.00
2125,121,1772366423.00,1349.00,1772368033.00,0.56,1772367865.44,1133.00
97,123,1772366424.00,1573.00,1772368063.00,0.61,1772368097.72,1133.00
1205,180,1772366428.00,1454.00,1772368076.00,0.66,1772368157.69,1133.00
2379,26,1772366438.00,1849.00,1772368466.00,0.68,1772368391.84,1133.00
797,172,1772366440.00,2058.00,1772368456.00,0.96,1772368626.72,1133.00
2108,77,1772366441.00,1493.00,1772367926.00,0.75,1772368036.64,1133.00
3236,197,1772366450.00,1098.00,1772367703.00,0.23,1772367589.36,1133.00
1247,90,1772366452.00,1529.00,1772367893.00,0.80,1772368087.52,1133.00
3625,5,1772366455.00,1536.00,1772368117.00,0.51,1772368180.81,1133.00
1160,165,1772366463.00,1669.00,1772368117.00,1.01,1772368263.96,1134.00
4206,167,1772366482.00,1182.00,1772367672.00,0.29,1772367709.28,1134.00
133,33,1772366510.00,2031.00,1772368680.00,1.09,1772368812.69,1134.00
1875,55,1772366529.00,1325.00,1772367971.00,0.27,1772367909.64,1135.00
1555,55,1772366546.00,1807.00,1772368236.00,1.16,1772368517.68,1135.00
2929,81,1772366547.00,1541.00,1772368175.00,0.43,1772368228.73,1135.00
582,74,1772366570.00,1554.00,1772368024.00,0.20,1772368162.36,1135.00
4682,16,1772366571.00,1657.00,1772368252.00,0.78,1772368339.84,1135.00
3349,120,1772366576.00,1225.00,1772367706.00,0.44,1772367760.69,1135.00
1622,114,1772366587.00,1242.00,1772367855.00,0.19,1772367879.57,1136.00
660,60,1772366630.00,1360.00,1772368220.00,0.61,1772368086.32,1136.00
1645,196,1772366703.00,1937.00,1772368739.00,1.11,1772368874.33,1138.00
539,72,1772366752.00,1339.00,1772367995.00,0.72,1772368200.76,1138.00
3991,193,1772366778.00,1759.00,1772368421.00,0.83,1772368647.36,1139.00
2464,98,1772366794.00,1202.00,1772368105.00,0.42,1772368067.76,1139.00
1868,77,1772366802.00,1510.00,1772368381.00,0.62,1772368402.16,1139.00
1128,194,1772366810.00,1318.00,1772368144.00,0.32,1772368184.17,1139.00
4199,180,1772366864.00,1441.00,1772368516.00,0.38,1772368373.84,1140.00
4597,57,1772366909.00,1774.00,1772368744.00,0.95,1772368809.52,1141.00
88,151,1772366909.00,1780.00,1772368586.00,1.20,1772368845.24,1141.00
159,153,1772366924.00,1399.00,1772368240.00,0.51,1772368412.60,1141.00
1094,48,1772366935.00,1685.00,1772368849.00,0.92,1772368750.16,1141.00
1896,197,1772366938.00,1938.00,1772369109.00,0.85,1772369006.64,1141.00
1107,88,1772366940.00,2117.00,1772368980.00,1.04,1772369199.92,1141.00
3872,86,1772366953.00,2049.00,1772369126.00,0.93,1772369240.09,1142.00
1281,176,1772366959.00,1996.00,1772369254.00,1.13,1772369391.85,1142.00
1155,9,1772367028.00,1867.00,1772369115.00,0.87,1772369013.16,1143.00
2729,25,1772367044.00,1803.00,1772369055.00,1.00,1772369177.37,1143.00
664,37,1772367061.00,1291.00,1772368304.00,0.54,1772368445.32,1143.00
714,150,1772367083.00,1605.00,1772368777.00,0.85,1772368818.60,1144.00
3680,34,1772367099.00,1803.00,1772368881.00,0.99,1772369035.56,1144.00
2832,140,1772367157.00,1666.00,1772368796.00,0.69,1772368931.92,1145.00
2880,75,1772367185.00,1515.00,1772368762.00,0.74,1772368809.68,1146.00
192,200,1772367189.00,1638.00,1772369061.00,1.19,1772368998.04,1146.00
3820,192,1772367199.00,1591.00,1772368722.00,0.35,1772368852.88,1146.00
1684,80,1772367202.00,1795.00,1772368959.00,0.92,1772369133.92,1146.00
325,26,1772367205.00,1892.00,1772369312.00,0.72,1772369201.64,1146.00
587,200,1772367229.00,1675.00,1772368873.00,0.42,1772368978.16,1146.00
4177,180,1772367251.00,1808.00,1772369305.00,0.66,1772369154.56,1147.00
3535,108,1772367278.00,1291.00,1772368579.00,0.38,1772368627.09,1147.00
2299,56,1772367326.00,1772.00,1772369393.00,1.19,1772369252.44,1148.00
2044,71,1772367336.00,1388.00,1772368959.00,0.61,1772369033.97,1148.00
1639,62,1772367347.00,1330.00,1772368756.00,0.71,1772368773.80,1148.00
3537,100,1772367351.00,1531.00,1772368982.00,0.60,1772368969.36,1148.00
3218,168,1772367371.00,2175.00,1772369518.00,1.17,1772369660.41,1149.00
626,89,1772367396.00,1122.00,1772368643.00,0.20,1772368553.12,1149.00
4701,104,1772367437.00,1927.00,1772369296.00,0.96,1772369413.57,1150.00
2923,175,1772367449.00,1545.00,1772368984.00,0.38,1772369059.84,1150.00
2935,72,1772367449.00,1248.00,1772368963.00,0.57,1772368791.16,1150.00
3313,35,1772367473.00,2052.00,1772369600.00,1.25,1772369751.65,1150.00
3246,30,1772367484.00,1712.00,1772369211.00,0.84,1772369308.68,1151.00
2503,23,1772367505.00,1294.00,1772369089.00,0.43,1772369143.45,1151.00
4191,104,1772367528.00,1612.00,1772369175.00,0.78,1772369247.12,1151.00
1364,127,1772367531.00,1999.00,1772369438.00,0.89,1772369661.32,1151.00
990,11,1772367545.00,1734.00,1772369205.00,1.23,1772369442.12,1152.00
2902,134,1772367566.00,2049.00,1772369750.00,1.05,1772369878.73,1152.00
2057,30,1772367573.00,1533.00,1772369224.00,0.93,1772369233.08,1152.00
789,169,1772367589.00,1664.00,1772369153.00,0.72,1772369366.40,1152.00
3843,33,1772367590.00,2114.00,1772369766.00,1.24,1772369917.17,1152.00
2819,90,1772367604.00,1928.00,1772369415.00,1.21,1772369561.85,1153.00
641,57,1772367610.00,1448.00,1772368976.00,0.55,1772369137.48,1153.00
4056,196,1772367682.00,1149.00,1772368921.00,0.28,1772368883.96,1154.00
2815,146,1772367682.00,1524.00,1772369414.00,0.95,1772369530.61,1154.00
3120,137,1772367687.00,1943.00,1772369712.00,1.02,1772369780.40,1154.00
1299,85,1772367724.00,1590.00,1772369343.00,0.53,1772369401.60,1155.00
655,2,1772367769.00,1315.00,1772369310.00,0.23,1772369129.36,1155.00
2916,17,1772367793.00,1275.00,1772369300.00,0.57,1772369150.00,1156.00
2834,114,1772367803.00,1874.00,1772369617.00,0.90,1772369801.00,1156.00
3176,21,1772367822.00,1454.00,1772369348.00,0.59,1772369357.40,1156.00
1967,17,1772367856.00,1983.00,1772369767.00,1.21,1772370012.32,1157.00
3046,68,1772367905.00,1885.00,1772369892.00,1.20,1772369948.88,1158.00
4789,25,1772367915.00,1188.00,1772369152.00,0.33,1772369193.85,1158.00
543,84,1772367929.00,1382.00,1772369262.00,0.78,1772369417.96,1158.00
3016,5,1772367939.00,1801.00,1772369948.00,0.54,1772370015.53,1158.00
4997,55,1772367940.00,1647.00,1772369519.00,0.37,1772369657.40,1158.00
4209,153,1772367942.00,1378.00,1772369582.00,0.34,1772369624.45,1158.00
3838,64,1772367943.00,2050.00,1772370049.00,1.17,1772370191.17,1158.00
4488,13,1772367947.00,1696.00,1772369561.00,1.26,1772369714.45,1158.00
1165,59,1772367955.00,1702.00,1772369868.00,0.61,1772369747.08,1158.00
4493,87,1772367966.00,1436.00,1772369357.00,0.52,1772369481.88,1159.00
4769,72,1772367979.00,1511.00,1772369413.00,0.66,1772369582.60,1159.00
1332,19,1772367983.00,2101.00,1772370073.00,1.11,1772370208.09,1159.00
1583,182,1772367983.00,1712.00,1772369795.00,0.62,1772369871.65,1159.00
4144,132,1772367984.00,1231.00,1772369158.00,0.30,1772369196.37,1159.00
3468,187,1772368013.00,1468.00,1772369729.00,0.21,1772369756.33,1159.00
1091,189,1772368015.00,1316.00,1772369438.00,0.37,1772369484.29,1159.00
163,69,1772368042.00,1887.00,1772369890.00,0.92,1772370002.17,1160.00
1402,178,1772368072.00,1781.00,1772370065.00,0.90,1772370175.25,1160.00
4018,86,1772368083.00,1730.00,1772370014.00,0.68,1772369904.72,1161.00
1820,193,1772368129.00,1551.00,1772369720.00,0.75,1772369812.01,1161.00
2582,136,1772368140.00,1651.00,1772369972.00,0.59,1772370045.65,1161.00
4279,126,1772368151.00,1253.00,1772369664.00,0.34,1772369457.16,1162.00
2566,10,1772368165.00,1960.00,1772370121.00,0.83,1772370222.49,1162.00
3545,163,1772368180.00,1127.00,1772369247.00,0.31,1772369286.21,1162.00
2943,40,1772368190.00,1539.00,1772369791.00,0.57,1772369861.41,1162.00
1513,105,1772368208.00,1549.00,1772369841.00,0.24,1772369809.40,1163.00
3475,14,1772368216.00,1607.00,1772369807.00,0.75,1772369924.76,1163.00
3624,157,1772368230.00,1981.00,1772370378.00,0.86,1772370483.09,1163.00
622,70,1772368253.00,1883.00,1772370195.00,0.80,1772370244.48,1163.00
252,9,1772368258.00,1060.00,1772369600.00,0.19,1772369369.80,1163.00
2549,75,1772368261.00,1349.00,1772369559.00,0.43,1772369612.61,1163.00
2403,35,1772368273.00,1524.00,1772370077.00,0.81,1772369907.72,1164.00
1824,182,1772368280.00,2068.00,1772370495.00,1.18,1772370638.49,1164.00
3007,165,1772368345.00,1333.00,1772369906.00,0.50,1772369968.01,1165.00
1051,83,1772368352.00,1265.00,1772369754.00,0.48,1772369691.96,1165.00
870,88,1772368369.00,1202.00,1772369786.00,0.25,1772369818.01,1165.00
321,149,1772368402.00,1851.00,1772370471.00,0.83,1772370365.84,1166.00
3146,50,1772368405.00,1220.00,1772369873.00,0.51,1772369936.45,1166.00
4707,196,1772368427.00,1612.00,1772370032.00,1.18,1772370200.08,1166.00
1019,104,1772368427.00,1826.00,1772370436.00,1.09,1772370569.41,1166.00
4729,165,1772368437.00,1253.00,1772369573.00,0.26,1772369731.68,1166.00
1817,4,1772368446.00,1803.00,1772370180.00,0.81,1772370371.84,1167.00
1577,189,1772368472.00,1577.00,1772370162.00,0.68,1772370245.61,1167.00
4290,56,1772368528.00,1520.00,1772370172.00,0.46,1772370129.20,1168.00
3065,178,1772368535.00,1369.00,1772369803.00,0.69,1772369999.68,1168.00
1929,127,1772368551.00,1580.00,1772370226.00,0.30,1772370263.89,1168.00
2773,164,1772368558.00,1957.00,1772370547.00,0.93,1772370660.97,1168.00
2749,156,1772368599.00,1266.00,1772369804.00,0.52,1772369940.04,1169.00
771,159,1772368606.00,2042.00,1772370897.00,1.18,1772370810.60,1169.00
914,18,1772368643.00,1618.00,1772370554.00,1.17,1772370696.65,1170.00
2113,170,1772368653.00,1682.00,1772370226.00,0.46,1772370283.33,1170.00
4561,39,1772368672.00,2023.00,1772370818.00,1.09,1772370848.92,1170.00
2356,143,1772368680.00,1510.00,1772370370.00,0.48,1772370260.20,1170.00
2117,18,1772368685.00,1215.00,1772370080.00,0.41,1772369974.20,1171.00
312,169,1772368689.00,1738.00,1772370387.00,0.67,1772370527.88,1171.00
3913,152,1772368693.00,1589.00,1772370309.00,1.14,1772370438.80,1171.00
4823,73,1772368705.00,1608.00,1772370211.00,0.82,1772370436.92,1171.00
199,167,1772368708.00,1629.00,1772370287.00,0.35,1772370331.13,1171.00
3893,181,1772368720.00,1930.00,1772370614.00,0.97,1772370733.25,1171.00
4060,164,1772368774.00,1400.00,1772370070.00,0.23,1772370230.96,1172.00
4866,12,1772368785.00,1586.00,1772370570.00,0.37,1772370430.16,1172.00
1174,68,1772368797.00,1813.00,1772370828.00,0.68,1772370707.00,1172.00
1807,102,1772368842.00,1228.00,1772370277.00,0.36,1772370127.08,1173.00
2227,151,1772368896.00,1622.00,1772370781.00,0.75,1772370624.48,1174.00
4583,126,1772368897.00,1726.00,1772370743.00,0.64,1772370723.68,1174.00
4623,49,1772368908.00,1692.00,1772370690.00,0.47,1772370684.80,1174.00
4084,72,1772368965.00,1272.00,1772370290.00,0.41,1772370296.72,1175.00
1893,1,1772368973.00,1800.00,1772371060.00,1.15,1772371199.65,1175.00
230,52,1772369013.00,1460.00,1772370550.00,0.27,1772370584.17,1176.00
257,57,1772369016.00,1993.00,1772370989.00,0.94,1772371103.57,1176.00
2350,113,1772369025.00,1388.00,1772370419.00,0.45,1772370474.77,1176.00
4385,93,1772369031.00,1886.00,1772370960.00,1.14,1772371098.69,1176.00
4073,40,1772369038.00,1915.00,1772371134.00,1.23,1772371110.60,1176.00
2161,151,1772369040.00,1127.00,1772370344.00,0.27,1772370378.05,1176.00
1403,94,1772369044.00,1829.00,1772370840.00,0.61,1772370963.84,1177.00
2911,48,1772369052.00,1799.00,1772370787.00,1.02,1772370912.13,1177.00
2037,160,1772369068.00,1509.00,1772370726.00,0.23,1772370631.20,1177.00
2924,108,1772369074.00,1290.00,1772370487.00,0.41,1772370423.20,1177.00
3336,164,1772369076.00,1896.00,1772370859.00,0.89,1772370968.53,1177.00
3182,106,1772369094.00,1311.00,1772370519.00,0.45,1772370476.00,1177.00
962,7,1772369121.00,2165.00,1772371565.00,1.26,1772371718.09,1178.00
2627,87,1772369125.00,1681.00,1772370848.00,1.14,1772370963.04,1178.00
1792,100,1772369128.00,1904.00,1772371227.00,1.01,1772371176.32,1178.00
1049,87,1772369136.00,1471.00,1772370758.00,0.73,1772370713.48,1178.00
1777,66,1772369140.00,1766.00,1772370962.00,1.24,1772371064.92,1178.00
1770,175,1772369194.00,1223.00,1772370623.00,0.48,1772370490.08,1179.00
2592,6,1772369198.00,1359.00,1772370490.00,0.27,1772370524.29,1179.00
1483,8,1772369201.00,1650.00,1772370807.00,0.42,1772370920.76,1179.00
259,95,1772369229.00,1134.00,1772370300.00,0.24,1772370331.29,1180.00
1953,60,1772369237.00,1648.00,1772370907.00,1.19,1772371038.44,1180.00
235,1,1772369245.00,1785.00,1772371298.00,0.70,1772371138.52,1180.00
4201,23,1772369264.00,1852.00,1772371291.00,1.04,1772371251.32,1180.00
3682,93,1772369267.00,1807.00,1772371242.00,0.77,1772371336.05,1180.00
3999,86,1772369274.00,1635.00,1772371150.00,0.40,1772371200.49,1180.00
3600,108,1772369301.00,1638.00,1772371006.00,0.44,1772371004.44,1181.00
2342,96,1772369319.00,1544.00,1772370996.00,0.28,1772371032.09,1181.00
187,96,1772369326.00,1889.00,1772371229.00,1.20,1772371381.24,1181.00
3180,188,1772369331.00,1722.00,1772371139.00,1.16,1772371203.20,1181.00
633,164,1772369339.00,1176.00,1772370655.00,0.18,1772370556.20,1181.00
1970,65,1772369392.00,1415.00,1772370871.00,0.44,1772370926.41,1182.00
2979,4,1772369400.00,1367.00,1772371008.00,0.59,1772370864.16,1182.00
3656,105,1772369400.00,1615.00,1772371238.00,0.63,1772371113.24,1182.00
4042,151,1772369403.00,1698.00,1772371178.00,0.38,1772371156.12,1183.00
2630,1,1772369417.00,1587.00,1772370955.00,0.82,1772371123.04,1183.00
4724,127,1772369433.00,1939.00,1772371357.00,0.97,1772371475.65,1183.00
3922,5,1772369435.00,1880.00,1772371464.00,0.65,1772371410.40,1183.00
3737,9,1772369509.00,1716.00,1772371453.00,0.60,1772371314.60,1184.00
846,53,1772369527.00,1881.00,1772371552.00,0.92,1772371539.52,1185.00
4002,99,1772369536.00,1721.00,1772371551.00,0.94,1772371381.04,1185.00
1064,67,1772369553.00,1406.00,1772371216.00,0.35,1772371013.76,1185.00
3716,71,1772369571.00,1225.00,1772370912.00,0.23,1772370851.12,1185.00
3578,31,1772369606.00,1546.00,1772371220.00,0.30,1772371201.64,1186.00
704,138,1772369631.00,2014.00,1772371913.00,1.11,1772371796.56,1186.00
4289,61,1772369643.00,1421.00,1772371250.00,0.47,1772371141.00,1187.00
4457,43,1772369652.00,1572.00,1772371407.00,1.08,1772371373.60,1187.00
3061,173,1772369686.00,1648.00,1772371284.00,0.71,1772371371.81,1187.00
3154,192,1772369690.00,1594.00,1772371302.00,0.84,1772371405.65,1187.00
3481,136,1772369715.00,1514.00,1772371304.00,0.94,1772371419.05,1188.00
3294,103,1772369743.00,1315.00,1772371246.00,0.53,1772371311.73,1188.00
4285,153,1772369776.00,1306.00,1772371185.00,0.68,1772371180.12,1189.00
2469,93,1772369806.00,1158.00,1772371246.00,0.43,1772371043.12,1189.00
274,34,1772369830.00,1899.00,1772371652.00,1.20,1772371882.76,1190.00
265,68,1772369855.00,1578.00,1772371497.00,1.10,1772371584.64,1190.00
2939,43,1772369855.00,1397.00,1772371411.00,0.19,1772371436.17,1190.00
2789,189,1772369883.00,1552.00,1772371707.00,0.80,1772371551.40,1191.00
1245,163,1772369900.00,1716.00,1772371746.00,0.38,1772371793.85,1191.00
1414,87,1772369915.00,1993.00,1772372042.00,1.20,1772372069.52,1191.00
4947,25,1772369945.00,1794.00,1772371636.00,0.53,1772371819.36,1192.00
1892,122,1772369948.00,1973.00,1772372002.00,1.18,1772372145.37,1192.00
318,153,1772369975.00,2089.00,1772372254.00,1.10,1772372388.61,1192.00
709,37,1772369981.00,1571.00,1772371544.00,0.33,1772371617.84,1192.00
1723,49,1772370020.00,1639.00,1772371572.00,0.32,1772371613.13,1193.00
3964,16,1772370049.00,1137.00,1772371197.00,0.29,1772371234.41,1193.00
953,13,1772370057.00,1595.00,1772371713.00,1.15,1772371809.88,1193.00
2850,16,1772370072.00,2095.00,1772372419.00,1.23,1772372569.09,1194.00
1419,118,1772370092.00,1278.00,1772371418.00,0.51,1772371457.84,1194.00
4721,131,1772370104.00,1230.00,1772371540.00,0.30,1772371392.52,1194.00
4382,23,1772370108.00,1082.00,1772371432.00,0.26,1772371465.93,1194.00
4993,13,1772370109.00,1314.00,1772371647.00,0.63,1772371724.61,1194.00
1194,125,1772370115.00,2126.00,1772372307.00,1.08,1772372382.36,1194.00
1212,117,1772370118.00,1423.00,1772371772.00,0.53,1772371837.25,1194.00
3961,180,1772370123.00,1300.00,1772371403.00,0.29,1772371483.68,1195.00
3103,54,1772370138.00,1645.00,1772371881.00,1.16,1772371951.20,1195.00
1158,124,1772370148.00,1357.00,1772371744.00,0.50,1772371587.76,1195.00
832,24,1772370164.00,1396.00,1772371528.00,0.28,1772371608.12,1195.00
2228,63,1772370214.00,1624.00,1772371794.00,0.72,1772371882.77,1196.00
2866,154,1772370235.00,2204.00,1772372693.00,1.21,1772372598.44,1196.00
2672,193,1772370257.00,1452.00,1772371734.00,0.48,1772371779.72,1197.00
974,170,1772370269.00,1749.00,1772372297.00,0.42,1772372096.16,1197.00
3860,38,1772370292.00,1396.00,1772371958.00,0.64,1772372036.45,1197.00
3056,83,1772370295.00,1302.00,1772371641.00,0.21,1772371638.84,1197.00
2147,184,1772370347.00,1391.00,1772371921.00,0.77,1772371845.40,1198.00
908,130,1772370365.00,1414.00,1772372047.00,0.36,1772371847.84,1199.00
4928,150,1772370412.00,1366.00,1772371916.00,0.32,1772371838.76,1199.00
3724,51,1772370433.00,1110.00,1772371581.00,0.26,1772371583.84,1200.00
4248,117,1772370475.00,1689.00,1772372358.00,1.23,1772372508.21,1200.00
3923,10,1772370483.00,1442.00,1772372050.00,0.21,1772371974.84,1201.00
2495,198,1772370484.00,2037.00,1772372549.00,1.05,1772372667.48,1201.00
647,141,1772370504.00,1743.00,1772372462.00,1.19,1772372607.41,1201.00
136,53,1772370539.00,1842.00,1772372569.00,0.69,1772372654.29,1201.00
3022,138,1772370551.00,1539.00,1772371981.00,0.62,1772372180.76,1202.00
3562,105,1772370555.00,1621.00,1772372274.00,0.57,1772372269.00,1202.00
710,79,1772370559.00,1713.00,1772372248.00,0.52,1772372359.76,1202.00
3891,160,1772370574.00,1497.00,1772372004.00,0.90,1772372113.89,1202.00
3438,176,1772370585.00,1800.00,1772372608.00,0.63,1772372484.96,1202.00
2280,89,1772370586.00,1304.00,1772371806.00,0.53,1772371966.72,1202.00
611,95,1772370595.00,1084.00,1772371894.00,0.22,1772371733.92,1202.00
3222,86,1772370598.00,1335.00,1772371867.00,0.29,1772371990.80,1202.00
4120,62,1772370600.00,1569.00,1772372124.00,0.35,1772372168.73,1202.00
2565,158,1772370601.00,1868.00,1772372739.00,0.88,1772372594.96,1202.00
3849,109,1772370606.00,1916.00,1772372433.00,0.77,1772372625.76,1203.00
1962,157,1772370613.00,1375.00,1772372158.00,0.22,1772372027.88,1203.00
1602,150,1772370677.00,1443.00,1772372273.00,0.64,1772372219.32,1204.00
4379,150,1772370698.00,1525.00,1772372439.00,0.57,1772372509.41,1204.00
1190,140,1772370777.00,1276.00,1772372094.00,0.47,1772372121.92,1205.00
4095,106,1772370793.00,1726.00,1772372425.00,0.48,1772372589.20,1206.00
4107,145,1772370852.00,1818.00,1772372898.00,1.00,1772373020.25,1207.00
2441,154,1772370865.00,1711.00,1772372683.00,0.92,1772372714.40,1207.00
3293,152,1772370871.00,1222.00,1772372051.00,0.46,1772372171.60,1207.00
880,130,1772370908.00,1624.00,1772372466.00,0.27,1772372588.16,1208.00
505,70,1772370942.00,1370.00,1772372358.00,0.53,1772372423.49,1208.00
3632,64,1772370945.00,1640.00,1772372711.00,0.33,1772372648.36,1208.00
963,1,1772370976.00,1047.00,1772372166.00,0.22,1772372194.77,1209.00
4625,104,1772370987.00,1677.00,1772372804.00,0.37,1772372737.16,1209.00
46,4,1772371002.00,1685.00,1772372766.00,0.67,1772372795.92,1209.00
1150,70,1772371007.00,1849.00,1772373002.00,0.82,1772372970.16,1209.00
2580,10,1772371030.00,1644.00,1772372788.00,0.86,1772372801.56,1210.00
2842,101,1772371032.00,1399.00,1772372495.00,0.39,1772372543.93,1210.00
3325,30,1772371047.00,1554.00,1772372642.00,0.59,1772372690.56,1210.00
3219,180,1772371047.00,1446.00,1772372622.00,0.52,1772372687.13,1210.00
1550,19,1772371070.00,1239.00,1772372480.00,0.27,1772372352.92,1210.00
620,20,1772371161.00,2158.00,1772373318.00,1.12,1772373476.16,1212.00
3904,25,1772371176.00,1889.00,1772373283.00,1.26,1772373231.84,1212.00
241,17,1772371182.00,1278.00,1772372464.00,0.25,1772372496.61,1212.00
1971,62,1772371182.00,1907.00,1772373161.00,0.79,1772373258.17,1212.00
1599,104,1772371195.00,1163.00,1772372494.00,0.34,1772372412.40,1212.00
1819,55,1772371223.00,1549.00,1772372684.00,0.47,1772372855.88,1213.00
3179,31,1772371242.00,1385.00,1772372718.00,0.63,1772372713.84,1213.00
3707,154,1772371309.00,1510.00,1772373092.00,0.33,1772372875.36,1214.00
2753,45,1772371381.00,2123.00,1772373525.00,1.24,1772373676.05,1215.00
2172,131,1772371407.00,1514.00,1772373024.00,0.49,1772373084.93,1216.00
3959,166,1772371415.00,1462.00,1772373091.00,0.85,1772373195.01,1216.00
4986,6,1772371416.00,1422.00,1772373135.00,0.36,1772373180.81,1216.00
1118,141,1772371437.00,1994.00,1772373512.00,0.83,1772373555.48,1216.00
1743,18,1772371461.00,1866.00,1772373526.00,0.86,1772373631.93,1217.00
4269,195,1772371471.00,1562.00,1772373187.00,0.35,1772373230.89,1217.00
1959,29,1772371482.00,1592.00,1772373299.00,0.50,1772373361.37,1217.00
1514,1,1772371532.00,1339.00,1772372940.00,0.53,1772372959.60,1218.00
4324,191,1772371537.00,1544.00,1772373095.00,1.00,1772373222.64,1218.00
2890,154,1772371581.00,1588.00,1772373426.00,0.59,1772373498.69,1219.00
1856,86,1772371586.00,1630.00,1772373289.00,0.76,1772373381.97,1219.00
4834,129,1772371606.00,1671.00,1772373517.00,0.65,1772373597.61,1219.00
474,3,1772371610.00,1648.00,1772373275.00,0.25,1772373315.36,1219.00
2276,6,1772371639.00,1563.00,1772373225.00,0.29,1772373262.41,1220.00
2424,26,1772371651.00,1509.00,1772373245.00,0.53,1772373245.12,1220.00
2511,181,1772371678.00,1675.00,1772373375.00,0.42,1772373419.64,1220.00
4784,177,1772371704.00,1981.00,1772373983.00,0.97,1772374101.41,1221.00
3997,73,1772371717.00,1530.00,1772373475.00,0.41,1772373526.09,1221.00
4946,142,1772371735.00,1262.00,1772373249.00,0.56,1772373318.93,1221.00
487,16,1772371738.00,1476.00,1772373156.00,0.51,1772373300.68,1221.00
4272,14,1772371762.00,1973.00,1772374014.00,1.18,1772373889.48,1222.00
1891,54,1772371765.00,1466.00,1772373206.00,0.70,1772373292.25,1222.00
3373,184,1772371818.00,1803.00,1772373796.00,0.84,1772373738.92,1223.00
1800,95,1772371834.00,2166.00,1772374096.00,1.15,1772374235.77,1223.00
995,5,1772371835.00,1900.00,1772373730.00,0.75,1772373853.48,1223.00
3107,13,1772371844.00,1856.00,1772373998.00,1.04,1772374125.29,1223.00
1020,29,1772371846.00,1312.00,1772373252.00,0.53,1772373243.96,1223.00
4312,27,1772371852.00,1683.00,1772373575.00,0.53,1772373640.49,1223.00
1779,200,1772371860.00,1500.00,1772373579.00,0.52,1772373643.41,1223.00
2257,129,1772371873.00,1711.00,1772373620.00,0.94,1772373710.16,1224.00
1615,148,1772371874.00,1593.00,1772373711.00,0.75,1772373803.37,1224.00
323,9,1772371884.00,1562.00,1772373663.00,0.42,1772373715.77,1224.00
3342,108,1772371896.00,1521.00,1772373381.00,0.94,1772373542.32,1224.00
3392,51,1772371916.00,1371.00,1772373215.00,0.73,1772373397.84,1224.00
1101,131,1772371920.00,1993.00,1772374116.00,0.90,1772374033.40,1224.00
2569,95,1772371929.00,1449.00,1772373335.00,0.29,1772373372.05,1225.00
4459,60,1772371994.00,1581.00,1772373774.00,0.99,1772373895.05,1226.00
3658,192,1772372011.00,2116.00,1772374349.00,1.14,1772374282.32,1226.00
3482,125,1772372039.00,1705.00,1772373647.00,1.06,1772373777.05,1226.00
